activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,RVDPPPGHCGZ40J4VQ731,33874,PA,42091,42091203304,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,2,2,2,1,1,2,2,2,435000,90,6.5,0.219,2,14040.77,NA,2585.32,1571.32,NA,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,114,50%-60%,9,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,2,1,2,2,35-44,<25,No,No,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,3769,33.11,131400,96,933,1145,48
2022,RVDPPPGHCGZ40J4VQ731,19740,CO,08005,08005005623,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,705000,84.85,6.5,-0.492,2,10200.95,NA,8088,NA,6251,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,215,38,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,35-44,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,4066,14.19,117800,104,1218,1397,37
2022,RVDPPPGHCGZ40J4VQ731,35614,NY,36119,36119001302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,1,1,2,2,2,955000,96.5,6.5,1.125,2,36576.71,NA,15780.47,NA,12397.37,360,NA,NA,2,2,2,2,965000,1,1,3,5,2,NA,203,50%-60%,2,10,1,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,4101,85.93,99000,65,317,508,70
2022,RVDPPPGHCGZ40J4VQ731,17460,OH,39035,39035177202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,3,2,1,1,1,2,2,2,145000,97,6.75,0.525,2,6256,NA,3632.55,NA,3097.08,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,42,50%-60%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,35-44,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,3366,18.66,85400,81,915,1325,68
2022,RVDPPPGHCGZ40J4VQ731,45300,FL,12103,12103022901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,495000,90,6.5,-0.212,2,15301.1,NA,10986.2,NA,10645.51,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,173,30%-<36%,2,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,2,1,2,2,65-74,65-74,Yes,Yes,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,2990,36.79,82100,119,898,1353,67
2022,RVDPPPGHCGZ40J4VQ731,35840,FL,12081,12081000804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,3,2,1,1,1,2,2,2,565000,90,7.624,1.118,3,15950.45,NA,10470.5,663.75,NA,360,NA,NA,2,2,2,2,625000,1,2,3,5,1,NA,400,30%-<36%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,3,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,3728,20.44,90400,107,1124,1782,25
2022,RVDPPPGHCGZ40J4VQ731,19740,CO,08059,08059011702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,485000,94.18,5.75,-0.78,2,13949.7,NA,12902.25,12828.25,250,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,96,49,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,25-34,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,5730,34.4,117800,90,1752,2020,52
2022,RVDPPPGHCGZ40J4VQ731,99999,NC,37167,37167930802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,325000,49.99,6.5,0.148,2,3846.08,NA,1494.13,406.13,NA,180,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,137,30%-<36%,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,4746,13.27,66900,141,1310,1789,33
2022,RVDPPPGHCGZ40J4VQ731,16984,IL,17031,17031803611,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,175000,95,7.25,0.538,2,4563.06,NA,74,NA,107.15,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,68,30%-<36%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,5698,62.67,105700,76,1422,1579,42
2022,RVDPPPGHCGZ40J4VQ731,31140,KY,21111,21111011003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,3,2,1,1,1,2,2,2,185000,80,6.625,-0.086,2,7157.11,NA,5100.8,NA,4844.98,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,38,48,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,2,27,NA,NA,NA,2,27,NA,NA,NA,2,2,1,2,2,2,25-34,25-34,No,No,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,6449,42.32,84700,86,1682,2204,55
2022,RVDPPPGHCGZ40J4VQ731,33460,MN,27053,27053026028,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,155000,35.29,6.5,-0.507,2,1788.2,NA,74,NA,609,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,122,20%-<30%,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,1,4,2,NA,NA,NA,NA,8,NA,NA,NA,NA,1,4,1,5,1,4,35-44,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,3166,44.95,117800,170,977,1091,18
2022,RVDPPPGHCGZ40J4VQ731,47894,DC,11001,11001008903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,225000,95,6.25,0.036,2,4508.15,NA,1088,NA,487.49,180,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,123,20%-<30%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,3,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,3062,86.32,139700,35,223,925,60
2022,RVDPPPGHCGZ40J4VQ731,36740,FL,12095,12095016723,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,335000,95,6.375,0.043,2,12715.64,NA,9309.19,NA,2280.25,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,105,45,9,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,65-74,55-64,Yes,Yes,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,5085,68.5,80100,88,1205,1632,41
2022,RVDPPPGHCGZ40J4VQ731,47894,MD,24033,24033806712,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,2,1,1,2,2,2,155000,96.5,6.25,0.55,2,5893.94,NA,1265.35,251.35,NA,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,53,50%-60%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,3,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,45-54,9999,No,NA,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,3300,90.55,139700,65,834,178,44
2022,RVDPPPGHCGZ40J4VQ731,31140,KY,21111,21111010901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,3,2,1,1,1,2,2,2,155000,66.67,6.625,-0.353,2,2184.45,NA,74,NA,479.7,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,37,40,1,10,3,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,25-34,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,5021,42.48,84700,75,1269,1757,59
2022,RVDPPPGHCGZ40J4VQ731,42644,WA,53033,53033011802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,565000,80,6.5,-0.426,2,15826.73,NA,12288,NA,9212,360,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,142,30%-<36%,9,1,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,1,2,2,2,25-34,35-44,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,4223,76.23,134600,47,1016,1326,62
2022,RVDPPPGHCGZ40J4VQ731,42644,WA,53033,53033032704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,765000,89.99,6.875,0.033,2,5285.74,NA,1453.66,365.66,NA,360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,175,40,1,9,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,2,1,2,2,25-34,25-34,No,No,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,7644,19.73,134600,131,2157,2560,35
2022,RVDPPPGHCGZ40J4VQ731,45300,FL,12103,12103026703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,355000,95,6.865,0.091,2,3253.4,NA,74,NA,98.39,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,101,50%-60%,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,55-64,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,6523,45.75,82100,61,1613,2201,51
2022,RVDPPPGHCGZ40J4VQ731,38900,OR,41051,41051002902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,365000,80,6.5,-0.452,2,4300.9,NA,1670.4,582.4,NA,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,67,48,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,55-64,9999,Yes,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,5684,28.38,106500,97,1902,2529,76
2022,RVDPPPGHCGZ40J4VQ731,19740,CO,08035,08035014131,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,705000,70,6.5,-0.504,2,3065.15,NA,1088,NA,NA,360,NA,NA,2,2,2,2,1005000,1,1,3,5,1,NA,402,20%-<30%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,6142,18.33,117800,100,1045,871,14
2022,RVDPPPGHCGZ40J4VQ731,99999,OR,41011,41011000901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,375000,95,6.5,0,2,8253.76,NA,4795.38,3707.38,NA,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,104,47,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,3893,15.54,71800,92,1196,1567,57
2022,RVDPPPGHCGZ40J4VQ731,23224,MD,24021,24021753002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,275000,95,6.625,0.14,2,4137.71,NA,1088,NA,398.93,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,119,42,2,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,65-74,No,Yes,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,2746,11.11,143900,62,874,1005,51
2022,RVDPPPGHCGZ40J4VQ731,19124,TX,48085,48085031704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,465000,80,6.25,-0.65,2,9317.69,NA,5488.2,NA,5414.2,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,386,<20%,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,3625,43.59,97400,174,880,1163,35
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13135,13135050222,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,405000,72.73,6.25,-0.736,2,3715.95,NA,1088,NA,152,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,152,37,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,5157,70.45,95700,99,1042,1409,28
2022,RVDPPPGHCGZ40J4VQ731,31084,CA,06037,06037920118,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,785000,95,6.625,-0.065,2,15144.23,NA,9693.58,NA,9405.58,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,174,49,3,10,1,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,5931,52.27,91100,167,1699,1851,30
2022,RVDPPPGHCGZ40J4VQ731,47260,VA,51810,51810043005,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,3,1,1,2,2,2,1155000,76.42,5.499,-0.264,2,13482.49,NA,9862.19,NA,6801.86,360,NA,NA,2,2,2,2,1515000,1,1,3,5,1,NA,168,>60%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,2167,8.81,93200,162,732,291,30
2022,RVDPPPGHCGZ40J4VQ731,41740,CA,06073,06073013321,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,3,1,1,2,2,2,505000,76.74,5.625,-1.265,2,15436.36,NA,3282.72,2268.72,NA,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,120,44,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,2,23,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,8312,87.05,106900,131,1686,2009,14
2022,RVDPPPGHCGZ40J4VQ731,36084,CA,06001,06001450102,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,1825000,80,7.375,0.242,2,8332.35,NA,747.4,673.4,NA,360,NA,NA,2,2,2,2,2275000,1,1,3,5,1,NA,465,44,2,9,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,3,2,2,35-44,35-44,No,No,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,8660,76.86,142800,115,913,1072,19
2022,RVDPPPGHCGZ40J4VQ731,11244,CA,06059,06059052421,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,485000,36.23,6.125,-0.929,2,6729.34,NA,1488.89,400.89,NA,360,NA,NA,2,2,2,2,1335000,1,1,3,5,1,NA,130,48,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,2,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,9631,70.96,119100,158,1898,2540,39
2022,RVDPPPGHCGZ40J4VQ731,36500,WA,53067,53067011902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,1,1,2,2,2,525000,90,6.375,-0.625,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,125,41,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,25-34,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,5521,15.56,103500,126,1967,2341,34
2022,RVDPPPGHCGZ40J4VQ731,18880,FL,12091,12091023307,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,1,2,1,1,1,2,2,1,205000,80,4.374,-2.64,2,NA,NA,NA,NA,NA,348,NA,NA,2,2,2,2,265000,1,3,3,5,1,NA,78,37,9,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,2,1,2,2,35-44,25-34,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,1914,29.31,89700,44,525,860,36
2022,RVDPPPGHCGZ40J4VQ731,99999,TN,47049,47049965300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,2,1,1,2,2,2,225000,96.5,4.125,1.29,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,76,20%-<30%,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,2,1,2,2,25-34,<25,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,5180,6.25,64700,80,1811,2213,23
2022,RVDPPPGHCGZ40J4VQ731,39580,NC,37183,37183054219,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,3,1,1,2,2,2,425000,95,4.75,-0.236,2,17529.72,NA,15435.48,12470.08,NA,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,105,38,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,4130,24.04,110100,163,1126,1243,11
2022,RVDPPPGHCGZ40J4VQ731,40060,VA,51041,51041101015,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,1,1,2,2,2,495000,96.5,5.625,-0.234,2,18154.8,NA,6247.33,6247.33,127.27,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,128,42,9,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,2,2,2,2,35-44,25-34,No,No,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,6480,30.97,101100,124,2026,2109,17
2022,RVDPPPGHCGZ40J4VQ731,35840,FL,12115,12115002734,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,575000,71.75,4.999,-0.803,2,12527.55,NA,7750.25,7676.25,7922.75,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,182,30%-<36%,2,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,6905,9.83,90400,173,2514,3168,6
2022,RVDPPPGHCGZ40J4VQ731,22180,NC,37051,37051003314,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,2,2,3,1,1,2,2,2,245000,74.76,4.75,-0.45,2,12368.28,NA,6793.66,7111.31,281,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,82,48,1,10,3,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,7345,77.18,66400,99,1478,2632,24
2022,RVDPPPGHCGZ40J4VQ731,40060,VA,51085,51085321100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,2,1,1,2,2,2,235000,100,3.625,NA,2,900,NA,900,NA,NA,322,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,83,20%-<30%,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,3,5,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,NA,NA,NA,NA,10,NA,NA,NA,5938,15.63,101100,111,1861,2469,45
2022,RVDPPPGHCGZ40J4VQ731,26300,AR,05051,05051011602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,1,2,2,2,135000,100,4.5,NA,2,1948.1,NA,900,NA,13.1,310,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,162,42,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,NA,NA,NA,NA,10,NA,NA,NA,5178,18.19,60500,110,1516,2178,33
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13067,13067031315,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,1,1,2,2,2,325000,96.5,4.75,-1.236,2,13129.98,NA,4399.01,4399.01,8025,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,145,40,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,1,3,NA,NA,NA,2,2,2,1,2,2,25-34,>74,No,Yes,1,1,3,NA,NA,NA,NA,10,NA,NA,NA,4934,52.74,95700,178,1588,1933,19
2022,RVDPPPGHCGZ40J4VQ731,27140,MS,28121,28121020209,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,3,1,1,2,2,2,485000,100,3.625,-0.081,2,18871.24,NA,16305.94,12836.82,4.6,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,199,20%-<30%,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,4505,16.85,74000,128,1513,1955,40
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48157,48157673112,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,1,1,2,1,1,1,2,2,2,575000,80,4.875,-1.517,2,26515.2,NA,20401.37,28281.89,15,360,NA,NA,2,2,2,2,715000,1,1,3,5,1,NA,212,47,1,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,NA,NA,NA,NA,10,NA,NA,NA,9225,55.58,90800,160,2257,2645,10
